"Electorate Number #","Electorate Name","Voting Place ID","Voting Place Suburb","Voting Place Address","NZTM2000 Northing","NZTM2000 Easting","WGS84 Latitude","WGS84 Longitude"
59,"Waitaki",1577,"Papakaio","Papakaio Primary School, 17 Papakaio Road",5016193.095,1440728.392,-44.98983417,170.979537
59,"Waitaki",53,"Pareora","Pareora Campus School, corner Elworthy & Davidson Streets",5072490.398,1457833.339,-44.48690833,171.2120952
59,"Waitaki",3391,"Patearoa","Bowling Club, 1615 Ranfurly-Patearoa Road",4983166.614,1368881.751,-45.26699048,170.0538715
59,"Waitaki",54,"Peel Forest","Peel Forest Hall, 1209 Peel Forest Road",5136685.16,1460292.417,-43.90969972,171.260095
59,"Waitaki",1579,"Poolburn","Poolburn School, 1017 Ida Valley-Omakau Road",4996576.525,1340355.5,-45.13652891,169.6978002
59,"Waitaki",1580,"Pukeuri","Public Hall, 51 Works Road",5011240.983,1444874.025,-45.03530437,171.0305686
59,"Waitaki",1582,"Ranfurly","Maniototo Community Library, 15 Caulfeild Street",4999040.84,1371917.379,-45.12527176,170.0997817
59,"Waitaki",1583,"Roxburgh","Roxburgh Area School Library, 78 Scotland Street",4950643.394,1312003.914,-45.53815374,169.3111975
59,"Waitaki",59,"Southburn","Southburn Hall, corner Caird & Pareora River Roads",5075951.812,1449244.412,-44.45402157,171.1051453
59,"Waitaki",60,"St Andrews","St Andrews School, 21 Bluecliffs Road",5067850.983,1456005.903,-44.52829271,171.1878311
59,"Waitaki",1585,"Tarras","Tarras Primary School, 2612 Tarras-Cromwell Road",5028882.996,1316478.938,-44.83710442,169.4128808
59,"Waitaki",3856,"Totara","Public Hall, 633 Fortification Road",5001535.099,1434609.779,-45.1202951,170.8971405
59,"Waitaki",88,"Totara Valley","Combined Districts Hall, Cleland Road",5101100.577,1441779.919,-44.22614935,171.0190152
59,"Waitaki",89,"Twizel","Twizel Area School, Mt Cook Street",5095753.391,1368469.022,-44.2546374,170.0997489
59,"Waitaki",1588,"Waiareka","Oamaru Farmers' Saleyards Building, 31-39 Weston Road",5004181.002,1437727.274,-45.09721558,170.9376097
59,"Waitaki",90,"Waihao Downs","Waihao Downs School, 1139 Hakataramea Highway",5038176.232,1436060.252,-44.7910071,170.9274746
59,"Waitaki",92,"Waimate","Centennial School, 5 Hughes Street",5045346.583,1444732.011,-44.7284318,171.0392209
59,"Waitaki",94,"Waimate","Silver Band Hall, 135 High Street",5045133.865,1445144.111,-44.73043486,171.0443575
59,"Waitaki",93,"Waimate","Waimate Main School Hall, 29 John Street",5044493.023,1445305.518,-44.73623546,171.0462005
59,"Waitaki",95,"Waitohi","Centennial Hall, Waitohi-Temuka Road",5102065.426,1454908.901,-44.22019892,171.1835772
59,"Waitaki",4010,"Wanaka","Presbyterian Community Church Centre, 94-96 Tenby Street",5042887.945,1293769.044,-44.70193759,169.1345965
59,"Waitaki",4015,"Wanaka","Wanaka Primary School Hall, 7 Ironside Drive",5044894.272,1293862.885,-44.68395698,169.1369783
59,"Waitaki",3488,"Weston","Weston Primary School, 1 Charles Street",5006242.108,1436172.095,-45.07831565,170.9185311
59,"Waitaki",97,"Woodbury","Woodbury School, 559 Woodbury Road",5122685.33,1456331.181,-44.03492461,171.206998
60,"Wellington Central",2545,"Brooklyn","Brooklyn Community Centre, 18 Harrison Street",5425766.142,1747752.959,-41.30604096,174.7649932
60,"Wellington Central",2546,"Brooklyn","Brooklyn School Hall, 58 Washington Avenue",5425755.128,1747869.945,-41.30611869,174.7663927
60,"Wellington Central",3837,"Brooklyn","St Bernard's School Hall, 40 Taft Street",5425485.181,1747623.934,-41.30859421,174.7635208
60,"Wellington Central",3359,"Karori","Karori Baptist Church, 161-163 Karori Road",5428380.671,1746147.714,-41.2827932,174.7451985
60,"Wellington Central",2559,"Karori","Karori Normal School, 2 Donald Street",5428244.198,1745866.483,-41.2840728,174.7418744
60,"Wellington Central",2560,"Karori","Karori Playcentre, 64 Campbell Street",5427761.248,1745760.429,-41.28844025,174.7407241
60,"Wellington Central",2563,"Karori","Karori West Normal School Hall, 7-21 Allington Road",5427672.447,1744202.569,-41.28951957,174.7221487
60,"Wellington Central",2562,"Karori","St Teresa's Parish Hall, 301 Karori Road",5428003.296,1745223.517,-41.2863577,174.7342572
60,"Wellington Central",4068,"Karori","Sunshine Kindergarten, 21a Sunshine Avenue",5428264.291,1744466.338,-41.28414362,174.725157
60,"Wellington Central",2564,"Kelburn","Kelburn Normal School, 16 Kowhai Road",5427855.02,1747515.279,-41.28727723,174.761649
60,"Wellington Central",2565,"Kelburn","St Michael's and All Angels Parish Hall, 83 Upland Road",5427605.028,1747583.238,-41.28951561,174.7625208
60,"Wellington Central",3362,"Makara","Makara Model School, 399 Makara Road",5430075.416,1742849.021,-41.26812436,174.7054273
60,"Wellington Central",3951,"Mt Cook","Davidic Centre, 2nd floor, 28-30 Hopper Street",5426513.987,1748502.996,-41.29917008,174.7737662
60,"Wellington Central",2551,"Mt Cook","Mount Cook Primary School, 160 Tory Street",5426689.92,1748919.985,-41.29750924,174.7787015
60,"Wellington Central",3360,"Mt Cook","St Paul's Lutheran Church, 12 King Street",5426023.975,1748858.897,-41.30351629,174.7781351
60,"Wellington Central",2555,"Mt Cook","Wellington High School, 249 Taranaki Street",5426388.983,1748603.967,-41.30027696,174.7750022
60,"Wellington Central",2567,"Mt Victoria","Clyde Quay School Hall, 27 Elizabeth Street",5426845.845,1749408.966,-41.29601501,174.7845009
60,"Wellington Central",2652,"Mt Victoria","St Joseph's Church, Bill Pearce Room, 150 Brougham Street",5426339.899,1749253.902,-41.30059893,174.7827738
60,"Wellington Central",2570,"Northland","Northland School, 14 Harbour View Road",5428592.983,1747402.392,-41.28065357,174.7601229
60,"Wellington Central",2572,"Northland","St Anne's Church Hall, corner Northland & Randwick Roads",5428323.724,1747217.107,-41.28311166,174.7579765
60,"Wellington Central",3361,"Thorndon","St Mary's College, de Porres House, 15 Guildford Terrace",5429139.731,1748659.847,-41.27550043,174.7749978
60,"Wellington Central",2574,"Thorndon","Thorndon School Hall, 20 Turnbull Street or 26 Murphy Street",5429307.725,1749079.346,-41.27391058,174.7799632
60,"Wellington Central",2575,"Thorndon","Wellington Bridge Club, 17 Tinakori Road",5429766.692,1749112.402,-41.26977219,174.7802454
60,"Wellington Central",2548,"Wellington City","Aro Valley Community Centre, 48 Aro Street",5426971.007,1748103.101,-41.2951288,174.7688807
60,"Wellington Central",4074,"Wellington City","Central Park Flats Community Room, 21 Brooklyn Road",5426640.248,1748108.63,-41.29810577,174.7690272
60,"Wellington Central",3899,"Wellington City","Chaffers Dock Atrium, 18 Herd Street",5427417.797,1749479.038,-41.29085252,174.785197
60,"Wellington Central",4075,"Wellington City","Michael Fowler Centre, Renouf Foyer, 111 Wakefield Street",5427553.251,1748864.243,-41.28974658,174.7778249
60,"Wellington Central",2553,"Wellington City","St Andrew's Church Hall, 30 The Terrace",5428647.822,1748655.286,-41.27993016,174.7750634
60,"Wellington Central",2886,"Wellington City","St John's Church Conference Centre, corner Dixon & Willis Streets",5427427.927,1748472.132,-41.29094714,174.7731748
60,"Wellington Central",2887,"Wellington City","Te Aro School, 360 The Terrace",5427169.989,1748134.121,-41.29333158,174.7692026
60,"Wellington Central",4076,"Wellington City","Wellington Central Library Meeting Room, Mezzanine Floor, 65 Victoria Street",5427733.787,1748749.29,-41.28814232,174.7764086
60,"Wellington Central",3512,"Wilton","Cardinal McKeefry School Hall, 66 Albemarle Road",5429113.292,1747141.773,-41.27601647,174.7568866
60,"Wellington Central",2579,"Wilton","Otari School Hall, 166 Wilton Road",5429976.921,1747119.602,-41.26824476,174.7564135
61,"West Coast-Tasman",2684,"Ahaura","Awahono School, 20 Napoleon Street",5310570.815,1479607.508,-42.34781223,171.5383219
61,"West Coast-Tasman",1270,"Appleby","Appleby School, 19 Moutere Highway",5427163.432,1610044.545,-41.30692559,173.1199919
61,"West Coast-Tasman",3935,"Arahura","Te Tari O Te Runanga O Ngati Waewae, 1 Old Christchurch Road",5273698.806,1438667.296,-42.67226976,171.0311245
61,"West Coast-Tasman",2582,"Atarau","Moonlight Hall, Atarau Road",5311856.215,1476119.689,-42.33569218,171.4962663
61,"West Coast-Tasman",2584,"Barrytown","Barrytown School, Cargill Road",5321683.94,1461745.685,-42.2447991,171.3242022
61,"West Coast-Tasman",2585,"Blackball","Blackball Fire Station, Hilton Street",5308624.524,1469251.732,-42.36366254,171.4121969
61,"West Coast-Tasman",2586,"Blacks Point","Blacks Point Museum, Franklyn Street",5335024.139,1507604.046,-42.13144988,171.8820477
61,"West Coast-Tasman",3562,"Bruce Bay","Bruce Bay Hall, State Highway 6",5166075.331,1324768.104,-43.60742194,169.5895804
61,"West Coast-Tasman",2588,"Camerons","Bill Maher Hall, corner Pandora Avenue & Main South Road",5287371.728,1447541.745,-42.55101041,171.1430304
61,"West Coast-Tasman",2589,"Carters Beach","Carters Beach Hall, Marine Parade",5377672.05,1480938.528,-41.7438543,171.5681108
61,"West Coast-Tasman",4004,"Charleston","Charleston Adventure Centre, Camp Street (State Highway 6)",5359525.229,1470539.777,-41.90561481,171.4391291
61,"West Coast-Tasman",2591,"Cobden","Bowling Club Rooms, 84a Ward Street",5300213.841,1452693.297,-42.43641198,171.2090492
61,"West Coast-Tasman",2592,"Cobden","Cobden School, 53 Fox Street",5299781.155,1452864.486,-42.44033933,171.2110187
61,"West Coast-Tasman",2593,"Collingwood","Memorial Hall, 9 Tasman Street",5497070.232,1573131.662,-40.67681239,172.6820731
61,"West Coast-Tasman",2595,"Dobson","Paparoa Range School, Herald Street",5298653.578,1461149.447,-42.45201752,171.3114369
61,"West Coast-Tasman",2596,"Dovedale","Dovedale School, Dovedale Road",5429339.023,1591176.517,-41.28734268,172.8946264
61,"West Coast-Tasman",2598,"East Takaka","East Takaka Hall, 420 East Takaka Road",5469812.611,1585481.048,-40.9226729,172.8275654
61,"West Coast-Tasman",3748,"Fox Glacier","Fox Glacier Community Hall, State Highway 6",5183167.656,1358706.503,-43.46549642,170.017104
61,"West Coast-Tasman",1273,"Foxhill","Lord Rutherford Hall, State Highway 6",5412398.63,1597624.822,-41.43998083,172.9715683
61,"West Coast-Tasman",4001,"Franz Josef","Franz Josef, Medical Centre, Community Room, 97 Cron Street",5192882.22,1372137.5,-43.38233741,170.1869881
61,"West Coast-Tasman",3794,"Golden Bay","Aorere Public Hall, Collingwood-Bainham Road",5491982.407,1566171.124,-40.72238985,172.5994379
61,"West Coast-Tasman",2602,"Granity","Granity School, 83 Torea Street",5390665.616,1504416.199,-41.63001437,171.8524843
61,"West Coast-Tasman",2603,"Greymouth","Blaketown School, 90 Blake Street",5298376.775,1451401.469,-42.45270187,171.1928754
61,"West Coast-Tasman",4041,"Greymouth","Campbell Renton Building, 12 MacKay Street",5298831.951,1452646.543,-42.44884226,171.2081265
61,"West Coast-Tasman",2604,"Greymouth","Grey Base Hospital, High Street",5297267.975,1451501.188,-42.4627018,171.1938006
61,"West Coast-Tasman",2608,"Greymouth","Grey United Tennis Club, Shakespeare Street",5297413.822,1452042.109,-42.46149243,171.2004143
61,"West Coast-Tasman",2605,"Greymouth","Greymouth Main School, Joyce Crescent",5296832.995,1451798.03,-42.46667409,171.197297
61,"West Coast-Tasman",2606,"Greymouth","Karoro Learning Centre, 180 Tainui Street",5298073.572,1452562.154,-42.45565279,171.206906
61,"West Coast-Tasman",2607,"Greymouth","Karoro School, Art & Technology Centre, Main South Road",5295792.392,1450951.959,-42.47587868,171.1867401
61,"West Coast-Tasman",2610,"Haast","Haast Rescue Centre, Pauareka Road",5133771.772,1281935.082,-43.88054022,169.0408845
61,"West Coast-Tasman",2611,"Haast","Haast School, Hannahs Clearing",5126355.839,1267509.28,-43.94077993,168.8571475
61,"West Coast-Tasman",2613,"Hari Hari","South Westland Area School, 92 Wanganui Flat Road",5220485.161,1400912.708,-43.14219453,170.5518579
61,"West Coast-Tasman",2616,"Hokitika","Church of Christ Hall, corner Sale & Stafford Streets",5268288.515,1433864.832,-42.71993983,170.9709661
61,"West Coast-Tasman",4038,"Hokitika","Hokitika I Site, 36 Weld Street",5268453.537,1433310.55,-42.71833456,170.9642493
61,"West Coast-Tasman",2628,"Hokitika","Kokatahi-Kowhitirangi School, 35 Upper Kokatahi Road",5255745.945,1439650.816,-42.83405481,171.0380283
61,"West Coast-Tasman",2618,"Hokitika","St Mary's Primary School Hall, 87 Sewell Street",5268756.546,1433427.973,-42.715633,170.9657716
61,"West Coast-Tasman",2619,"Hokitika","Westland High School, 140 Hampden Street",5268562.449,1434017.869,-42.71750754,170.9729143
61,"West Coast-Tasman",3863,"Ikamatua","Ikamatua Fire Station, Main Road",5319250.983,1491540.978,-42.27141304,171.6847946
61,"West Coast-Tasman",3878,"Inangahua Junction","Inangahua Junction Hall, State Highway 6",5365588.424,1513025.913,-41.85683397,171.9521638
61,"West Coast-Tasman",2624,"Kaiata","Kaiata Hall, 12 Golf Links Road",5297216.897,1456423.156,-42.4640892,171.2536265
61,"West Coast-Tasman",4027,"Kaiteriteri","Kaiteriteri Mini Golf Office, Inlet Road",5457095.017,1601398.045,-41.03736414,173.0166327
61,"West Coast-Tasman",2626,"Kaniere","Kaniere School, 16 Camp Street",5265440.291,1436790.915,-42.74620137,171.0058601
61,"West Coast-Tasman",2627,"Karamea","Karamea Area School, 105 Waverley Street",5433228.503,1525946.072,-41.24896266,172.1161404
61,"West Coast-Tasman",2634,"Karamea","Little Wanganui Hall, 3288 Karamea Highway",5419033.381,1522717.551,-41.37650989,172.0758075
61,"West Coast-Tasman",2632,"Kowhitirangi","Kowhitirangi Hall, Kaniere-Kowhitirangi Road",5250974.799,1437587.241,-42.87655927,171.0114161
61,"West Coast-Tasman",2633,"Kumara","Memorial Hall, 56 Seddon Street",5278647.499,1451231.276,-42.63025842,171.1856705
61,"West Coast-Tasman",2635,"Lower Moutere","Lower Moutere School Hall, 8 School Road",5444109.067,1599603.18,-41.15434384,172.9952706
61,"West Coast-Tasman",2638,"Mapua","Mapua School, 4 Stafford Drive",5433849.251,1607619.778,-41.24672767,173.0909421
61,"West Coast-Tasman",3726,"Marahau","Marahau Fire Station Hall, Sandy Bay-Marahau Road",5460677.022,1600735.125,-41.00509757,173.0087416
61,"West Coast-Tasman",2675,"Maruia","Maruia School, Station Creek, State Highway 65",5329113.935,1535650.911,-42.18747927,172.2207132
61,"West Coast-Tasman",2641,"Moana","Lake Brunner School, 21 Ahau Street",5285155.799,1475321.622,-42.57594297,171.4807818
61,"West Coast-Tasman",3867,"Motueka","Masonic Centre, 8 Inglis Street",5449384.117,1601075.809,-41.10682539,173.0128125
61,"West Coast-Tasman",2643,"Motueka","Motueka South School, 450 High Street",5447063.96,1600710.871,-41.12772589,173.0084689
61,"West Coast-Tasman",3822,"Motueka","Motueka Tasman District Council, 7 Hickmott Place",5448574.405,1601109.776,-41.11411928,173.0132185
61,"West Coast-Tasman",2642,"Motueka","Parklands School, MoTECH Building, 9-19 Pah Street",5448994.266,1600778.907,-41.11033753,173.009277
61,"West Coast-Tasman",2644,"Motupiko","Quinney's Bush Camp, 263 State Highway 6",5410441.54,1584512.47,-41.45746344,172.8145592
61,"West Coast-Tasman",2645,"Motupipi","Motupipi School, 435 Abel Tasman Drive",5477560.453,1587463.112,-40.85291015,172.8512617
61,"West Coast-Tasman",2646,"Murchison","Murchison Area School, 61 Waller Street",5372268.652,1544049.86,-41.79947155,172.3265295
61,"West Coast-Tasman",2647,"Nelson Creek","Nelson Creek Hall, Nelson Creek Road",5304048.776,1478227.54,-42.4063158,171.5201949
61,"West Coast-Tasman",4060,"Ngahere","Ngahere Fire Station, Main Road Ngahere",5305193.042,1471744.428,-42.39497043,171.4416933
61,"West Coast-Tasman",2615,"Ngakawau","Ngakawau Domain Hall, Main Road",5393001.321,1506154.962,-41.60918659,171.8737209
61,"West Coast-Tasman",2650,"Ngatimoti","Ngatimoti School, 4 Greenhill Road",5438745.58,1589567.748,-41.20259079,172.8755747
61,"West Coast-Tasman",2651,"Onekaka","Onekaka Hall, State Highway 60",5487503.759,1575221.063,-40.76305796,172.7064178
61,"West Coast-Tasman",2653,"Pakawau","Pakawau Public Hall, Pakawau Road",5507431.291,1573348.047,-40.58347993,172.6850723
61,"West Coast-Tasman",2656,"Paroa","Paroa School, 494 Main South Road",5291946.457,1449507.381,-42.5102177,171.1681643
61,"West Coast-Tasman",3793,"Pohara","Pohara Hall, Abel Tasman Drive",5479650.637,1589684.143,-40.83411177,172.8776467
61,"West Coast-Tasman",2658,"Pokororo","Pokororo Public Hall, Westbank Road",5437687.166,1586103.017,-41.21207279,172.834227
61,"West Coast-Tasman",3558,"Punakaiki","Punakaiki Canoes, State Highway 6",5336064.915,1461978.284,-42.11537488,171.3304306
61,"West Coast-Tasman",2661,"Puramahoi","Puramahoi Public Hall, Takaka-Collingwood Highway",5483039.884,1578723.655,-40.80336885,172.7477642
61,"West Coast-Tasman",1286,"Redwood Valley","Redwood Valley Hall, 484 Moutere Highway",5427667.486,1606581.79,-41.30242089,173.0786205
61,"West Coast-Tasman",2664,"Reefton","Reefton Area School, Food Tech Building, Pitt Street",5336770.318,1505828.72,-42.1155148,171.8608528
61,"West Coast-Tasman",2665,"Reefton","Reefton Community Centre, 52-54 Shiel Street",5336409.399,1506202.549,-42.11880957,171.865316
61,"West Coast-Tasman",2663,"Reefton","Reefton Hospital, Broadway",5336356.934,1505749.966,-42.11922773,171.8598336
61,"West Coast-Tasman",2667,"Riwaka","Riwaka School, 22 School Road",5452760.934,1599929.319,-41.07640741,172.9991586
61,"West Coast-Tasman",4021,"Riwaka","St Barnabas Church Hall, Main Road",5452328.204,1599771.799,-41.08030546,172.9972833
61,"West Coast-Tasman",2668,"Ross","Ross School, Moorhouse Street",5248219.729,1421736.046,-42.89781688,170.8165907
61,"West Coast-Tasman",3412,"Rotomanu","Rotomanu Hall, Lake Brunner-Kumara Road",5277579.238,1482703.679,-42.64531117,171.569144
61,"West Coast-Tasman",2669,"Runanga","Runanga School Hall, Duncan Street",5304403.417,1456156.852,-42.39934831,171.2521877
61,"West Coast-Tasman",962,"St Arnaud","Lake Rotoiti School, Main Road",5372241.782,1587670.064,-41.80159181,172.8515796
61,"West Coast-Tasman",2674,"Stanley Brook","Stanley Brook Hall, Motueka Valley Highway",5425325.946,1585033.555,-41.32340081,172.8211662
61,"West Coast-Tasman",4026,"Takaka","Anglican Church Hall, Commercial Street",5476844.842,1583671.706,-40.85928991,172.8062617
61,"West Coast-Tasman",3000,"Takaka","Central Takaka School, 44 Central Takaka Road",5474565.66,1584916.217,-40.87984554,172.8209727
61,"West Coast-Tasman",2678,"Takaka","Golden Bay High School, 12 Waitapu Road",5478093.152,1583845.601,-40.84804805,172.8083574
61,"West Coast-Tasman",2680,"Tapawera","Tapawera Area School, 46 Main Road",5417576.818,1585446.746,-41.3932097,172.8259175
61,"West Coast-Tasman",2682,"Tasman","Tasman School, 417 Aporo Road",5440294.18,1604125.351,-41.18869782,173.0491926
